tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
951,2019-01-01T13:04:57Z,2019-01-01T13:20:49Z,3112,Milton St & Franklin St,40.72906,-73.95779,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,27599,Subscriber,1985,2
461,2019-01-01T13:04:59Z,2019-01-01T13:12:40Z,508,W 46 St & 11 Ave,40.76341379,-73.99667444,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,34680,Subscriber,1987,0
900,2019-01-01T13:05:04Z,2019-01-01T13:20:04Z,3607,31 Ave & 14 St,40.7682,-73.9322662,3512,27 Ave & 4 St,40.7747175,-73.9337894,15012,Customer,1989,2
855,2019-01-01T13:05:09Z,2019-01-01T13:19:24Z,387,Centre St & Chambers St,40.71273266,-74.0046073,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,15392,Customer,1988,1
638,2019-01-01T13:05:10Z,2019-01-01T13:15:48Z,3324,3 Ave & 14 St,40.6685455,-73.99333264,3422,Columbia St & Degraw St,40.6859296,-74.00242364,28041,Subscriber,1967,1
468,2019-01-01T13:05:09Z,2019-01-01T13:12:57Z,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,33010,Subscriber,1992,1
430,2019-01-01T13:05:11Z,2019-01-01T13:12:21Z,3549,Grand Ave & Bergen St,40.678045,-73.962408,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,34814,Subscriber,1990,1
735,2019-01-01T13:05:16Z,2019-01-01T13:17:31Z,478,11 Ave & W 41 St,40.76030096,-73.99884222,520,W 52 St & 5 Ave,40.75992262,-73.97648516,26704,Subscriber,1961,1
1228,2019-01-01T13:05:21Z,2019-01-01T13:25:50Z,528,2 Ave & E 31 St,40.74290902,-73.97706058,3686,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246,30106,Subscriber,1971,1
269,2019-01-01T13:05:15Z,2019-01-01T13:09:45Z,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,15490,Subscriber,1989,2
1752,2019-01-01T13:05:18Z,2019-01-01T13:34:30Z,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,32727,Customer,2000,1
737,2019-01-01T13:05:16Z,2019-01-01T13:17:34Z,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,33775,Subscriber,1956,1
1861,2019-01-01T13:05:24Z,2019-01-01T13:36:25Z,3307,West End Ave & W 94 St,40.7941654,-73.974124,492,W 33 St & 7 Ave,40.75019995,-73.99093085,24734,Subscriber,1993,1
705,2019-01-01T13:05:24Z,2019-01-01T13:17:09Z,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,28738,Subscriber,1992,1
342,2019-01-01T13:05:26Z,2019-01-01T13:11:08Z,376,John St & William St,40.70862144,-74.00722156,3002,South End Ave & Liberty St,40.711512,-74.015756,34981,Subscriber,1991,2
858,2019-01-01T13:05:26Z,2019-01-01T13:19:44Z,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,27025,Customer,1969,0
1793,2019-01-01T13:05:30Z,2019-01-01T13:35:24Z,387,Centre St & Chambers St,40.71273266,-74.0046073,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,33689,Customer,1969,0
218,2019-01-01T13:05:34Z,2019-01-01T13:09:12Z,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,34747,Subscriber,1966,1
185,2019-01-01T13:05:29Z,2019-01-01T13:08:34Z,3493,E 118 St & 3 Ave,40.799139,-73.9389152,3491,E 118 St & 1 Ave,40.79747,-73.93504,30451,Subscriber,1985,1
2311,2019-01-01T13:05:33Z,2019-01-01T13:44:05Z,3329,Degraw St & Smith St,40.6829151,-73.99318208,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,32767,Customer,1995,2
1645,2019-01-01T13:05:32Z,2019-01-01T13:32:58Z,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,14535,Subscriber,1971,1
437,2019-01-01T13:05:41Z,2019-01-01T13:12:58Z,513,W 56 St & 10 Ave,40.768254,-73.988639,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,21654,Subscriber,1979,1
597,2019-01-01T13:05:34Z,2019-01-01T13:15:32Z,3674,Jay St & York St,40.701403172577244,-73.98672670125961,412,Forsyth St & Canal St,40.7158155,-73.99422366,30325,Subscriber,1971,1
1783,2019-01-01T13:05:34Z,2019-01-01T13:35:17Z,387,Centre St & Chambers St,40.71273266,-74.0046073,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,35222,Customer,1969,0
359,2019-01-01T13:05:40Z,2019-01-01T13:11:40Z,3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,21216,Subscriber,1972,1
236,2019-01-01T13:05:35Z,2019-01-01T13:09:31Z,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,25233,Subscriber,1980,1
268,2019-01-01T13:05:39Z,2019-01-01T13:10:08Z,254,W 11 St & 6 Ave,40.73532427,-73.99800419,247,Perry St & Bleecker St,40.73535398,-74.00483091,35147,Subscriber,1943,1
172,2019-01-01T13:05:38Z,2019-01-01T13:08:30Z,3493,E 118 St & 3 Ave,40.799139,-73.9389152,3491,E 118 St & 1 Ave,40.79747,-73.93504,28232,Subscriber,1990,2
847,2019-01-01T13:05:43Z,2019-01-01T13:19:51Z,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,20178,Subscriber,1991,2
468,2019-01-01T13:05:56Z,2019-01-01T13:13:44Z,406,Hicks St & Montague St,40.69512845,-73.99595065,3409,Bergen St & Smith St,40.6867443,-73.99063168,24878,Subscriber,1965,1
535,2019-01-01T13:05:45Z,2019-01-01T13:14:41Z,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,32688,Subscriber,1988,1
776,2019-01-01T13:05:47Z,2019-01-01T13:18:44Z,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3647,48 Ave & 30 Pl,40.74128309355993,-73.937258720397935,15451,Customer,1993,1
551,2019-01-01T13:05:49Z,2019-01-01T13:15:01Z,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,20959,Subscriber,1976,1
158,2019-01-01T13:05:49Z,2019-01-01T13:08:27Z,3329,Degraw St & Smith St,40.6829151,-73.99318208,3329,Degraw St & Smith St,40.6829151,-73.99318208,28622,Customer,1996,2
1808,2019-01-01T13:05:53Z,2019-01-01T13:36:01Z,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,358,Christopher St & Greenwich St,40.73291553,-74.00711384,31329,Customer,1991,2
235,2019-01-01T13:06:00Z,2019-01-01T13:09:55Z,328,Watts St & Greenwich St,40.72405549,-74.00965965,257,Lispenard St & Broadway,40.71939226,-74.00247214,34282,Subscriber,1986,1
2244,2019-01-01T13:05:54Z,2019-01-01T13:43:18Z,3329,Degraw St & Smith St,40.6829151,-73.99318208,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,30501,Customer,1969,0
206,2019-01-01T13:05:56Z,2019-01-01T13:09:22Z,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,20861,Subscriber,1993,1
466,2019-01-01T13:05:56Z,2019-01-01T13:13:42Z,534,Water - Whitehall Plaza,40.70255065,-74.0127234,3002,South End Ave & Liberty St,40.711512,-74.015756,18065,Subscriber,1967,2
659,2019-01-01T13:05:43Z,2019-01-01T13:16:42Z,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,247,Perry St & Bleecker St,40.73535398,-74.00483091,34824,Subscriber,1993,1
782,2019-01-01T13:05:57Z,2019-01-01T13:18:59Z,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,3294,E 91 St & Park Ave,40.7835016,-73.955327,31208,Subscriber,1989,1
511,2019-01-01T13:06:14Z,2019-01-01T13:14:46Z,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,405,Washington St & Gansevoort St,40.739323,-74.008119,28761,Subscriber,1988,1
986,2019-01-01T13:06:15Z,2019-01-01T13:22:42Z,3157,East End Ave & E 86 St,40.77518615,-73.94446054,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,35439,Subscriber,1947,2
334,2019-01-01T13:06:07Z,2019-01-01T13:11:41Z,408,Market St & Cherry St,40.71076228,-73.99400398,340,Madison St & Clinton St,40.71269042,-73.98776323,34099,Subscriber,1985,1
514,2019-01-01T13:06:08Z,2019-01-01T13:14:42Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,33248,Subscriber,1965,2
392,2019-01-01T13:06:07Z,2019-01-01T13:12:39Z,403,E 2 St & 2 Ave,40.72502876,-73.99069656,150,E 2 St & Avenue C,40.7208736,-73.98085795,32237,Subscriber,1992,1
403,2019-01-01T13:06:07Z,2019-01-01T13:12:51Z,403,E 2 St & 2 Ave,40.72502876,-73.99069656,150,E 2 St & Avenue C,40.7208736,-73.98085795,28238,Subscriber,1986,2
718,2019-01-01T13:06:08Z,2019-01-01T13:18:06Z,526,E 33 St & 5 Ave,40.74765947,-73.98490707,529,W 42 St & 8 Ave,40.7575699,-73.99098507,33973,Subscriber,1988,1
715,2019-01-01T13:06:10Z,2019-01-01T13:18:06Z,526,E 33 St & 5 Ave,40.74765947,-73.98490707,529,W 42 St & 8 Ave,40.7575699,-73.99098507,30871,Subscriber,1980,2
257,2019-01-01T13:06:10Z,2019-01-01T13:10:27Z,3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,509,9 Ave & W 22 St,40.7454973,-74.00197139,34671,Subscriber,1984,1
452,2019-01-01T13:06:10Z,2019-01-01T13:13:43Z,3324,3 Ave & 14 St,40.6685455,-73.99333264,3389,Carroll St & Columbia St,40.6830456,-74.00348559,35742,Subscriber,1964,2
815,2019-01-01T13:06:11Z,2019-01-01T13:19:47Z,387,Centre St & Chambers St,40.71273266,-74.0046073,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,20790,Customer,1969,0
1598,2019-01-01T13:06:11Z,2019-01-01T13:32:49Z,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,28409,Subscriber,1971,2
838,2019-01-01T13:06:11Z,2019-01-01T13:20:10Z,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,27675,Customer,1969,0
691,2019-01-01T13:06:11Z,2019-01-01T13:17:43Z,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,473,Rivington St & Chrystie St,40.72110063,-73.9919254,27142,Subscriber,1989,1
553,2019-01-01T13:06:21Z,2019-01-01T13:15:34Z,415,Pearl St & Hanover Square,40.7047177,-74.00926027,331,Pike St & Monroe St,40.71173107,-73.99193043,34335,Subscriber,1980,2
504,2019-01-01T13:06:23Z,2019-01-01T13:14:48Z,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,405,Washington St & Gansevoort St,40.739323,-74.008119,27819,Subscriber,1989,2
264,2019-01-01T13:06:20Z,2019-01-01T13:10:44Z,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,317,E 6 St & Avenue B,40.72453734,-73.98185424,35116,Subscriber,1977,1
1775,2019-01-01T13:06:22Z,2019-01-01T13:35:58Z,2012,E 27 St & 1 Ave,40.739445,-73.976806,3157,East End Ave & E 86 St,40.77518615,-73.94446054,30520,Subscriber,1990,1
1859,2019-01-01T13:06:23Z,2019-01-01T13:37:22Z,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3158,W 63 St & Broadway,40.77163851,-73.98261428,25531,Customer,1997,2
547,2019-01-01T13:06:23Z,2019-01-01T13:15:31Z,415,Pearl St & Hanover Square,40.7047177,-74.00926027,331,Pike St & Monroe St,40.71173107,-73.99193043,28112,Subscriber,1979,1
5594,2019-01-01T13:06:24Z,2019-01-01T14:39:38Z,3292,5 Ave & E 93 St,40.7857851,-73.957481,3292,5 Ave & E 93 St,40.7857851,-73.957481,35391,Customer,1969,0
1192,2019-01-01T13:06:24Z,2019-01-01T13:26:16Z,401,Allen St & Rivington St,40.72019576,-73.98997825,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,25051,Customer,1984,1
2783,2019-01-01T13:06:28Z,2019-01-01T13:52:51Z,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,32599,Subscriber,1973,2
574,2019-01-01T13:06:40Z,2019-01-01T13:16:14Z,3282,5 Ave & E 88 St,40.78307,-73.95939,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,27554,Subscriber,1974,1
9421,2019-01-01T13:06:30Z,2019-01-01T15:43:31Z,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,3153,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523,20380,Customer,1969,0
1692,2019-01-01T13:06:34Z,2019-01-01T13:34:46Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,358,Christopher St & Greenwich St,40.73291553,-74.00711384,31180,Customer,1969,0
452,2019-01-01T13:06:36Z,2019-01-01T13:14:09Z,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,19357,Subscriber,1989,2
299,2019-01-01T13:06:36Z,2019-01-01T13:11:35Z,490,8 Ave & W 33 St,40.751551,-73.993934,462,W 22 St & 10 Ave,40.74691959,-74.00451887,25109,Subscriber,1969,1
1509,2019-01-01T13:06:37Z,2019-01-01T13:31:46Z,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,32156,Customer,1987,2
1186,2019-01-01T13:06:38Z,2019-01-01T13:26:24Z,401,Allen St & Rivington St,40.72019576,-73.98997825,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,33990,Customer,1986,2
766,2019-01-01T13:06:37Z,2019-01-01T13:19:23Z,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3320,Central Park West & W 100 St,40.79406660818552,-73.96286845207214,30284,Customer,1969,0
370,2019-01-01T13:06:41Z,2019-01-01T13:12:51Z,403,E 2 St & 2 Ave,40.72502876,-73.99069656,150,E 2 St & Avenue C,40.7208736,-73.98085795,34733,Subscriber,1991,2
114,2019-01-01T13:03:57Z,2019-01-01T13:05:51Z,3369,E 82 St & East End Ave,40.7724607,-73.9468208,3157,East End Ave & E 86 St,40.77518615,-73.94446054,25277,Subscriber,1947,2
590,2019-01-01T13:06:56Z,2019-01-01T13:16:47Z,3396,Clinton St & 4 Place,40.6783563,-74.00014502,3403,4 Ave & 9 St,40.6705135,-73.98876585,34135,Subscriber,1961,1
1665,2019-01-01T13:06:50Z,2019-01-01T13:34:36Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,358,Christopher St & Greenwich St,40.73291553,-74.00711384,25206,Customer,1969,0
1297,2019-01-01T13:06:52Z,2019-01-01T13:28:30Z,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3354,3 St & Prospect Park West,40.668132,-73.97363831,35018,Customer,1969,0
1297,2019-01-01T13:06:53Z,2019-01-01T13:28:30Z,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3354,3 St & Prospect Park West,40.668132,-73.97363831,26472,Customer,1969,0
1523,2019-01-01T13:06:55Z,2019-01-01T13:32:19Z,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,401,Allen St & Rivington St,40.72019576,-73.98997825,33768,Subscriber,2000,2
1308,2019-01-01T13:06:55Z,2019-01-01T13:28:44Z,291,Madison St & Montgomery St,40.713126,-73.984844,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,34859,Subscriber,1977,1
428,2019-01-01T13:07:03Z,2019-01-01T13:14:11Z,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,26100,Subscriber,1960,1
988,2019-01-01T13:07:03Z,2019-01-01T13:23:32Z,3292,5 Ave & E 93 St,40.7857851,-73.957481,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,19022,Customer,1990,1
468,2019-01-01T13:07:03Z,2019-01-01T13:14:52Z,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,33949,Subscriber,1967,1
239,2019-01-01T13:07:04Z,2019-01-01T13:11:04Z,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3367,5 Ave & E 103 St,40.7922553,-73.95249933,35067,Subscriber,1965,2
149,2019-01-01T13:07:07Z,2019-01-01T13:09:36Z,350,Clinton St & Grand St,40.71559509,-73.9870295,340,Madison St & Clinton St,40.71269042,-73.98776323,35676,Subscriber,1974,1
2781,2019-01-01T13:07:08Z,2019-01-01T13:53:30Z,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2012,E 27 St & 1 Ave,40.739445,-73.976806,31182,Subscriber,1979,1
347,2019-01-01T13:07:11Z,2019-01-01T13:12:59Z,168,W 18 St & 6 Ave,40.73971301,-73.99456405,346,Bank St & Hudson St,40.73652889,-74.00618026,32895,Subscriber,1968,2
980214,2019-01-01T13:07:09Z,2019-01-12T21:24:03Z,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,20613,Customer,2000,1
1335,2019-01-01T13:07:09Z,2019-01-01T13:29:24Z,146,Hudson St & Reade St,40.71625008,-74.0091059,508,W 46 St & 11 Ave,40.76341379,-73.99667444,35707,Subscriber,1992,2
783,2019-01-01T13:07:11Z,2019-01-01T13:20:15Z,387,Centre St & Chambers St,40.71273266,-74.0046073,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,35069,Customer,1969,0
8041,2019-01-01T13:07:13Z,2019-01-01T15:21:15Z,3292,5 Ave & E 93 St,40.7857851,-73.957481,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,20064,Customer,1988,2
1754,2019-01-01T13:07:20Z,2019-01-01T13:36:34Z,2012,E 27 St & 1 Ave,40.739445,-73.976806,3157,East End Ave & E 86 St,40.77518615,-73.94446054,34409,Customer,1990,1
660,2019-01-01T13:07:13Z,2019-01-01T13:18:14Z,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3069,Lorimer St & Broadway,40.70411791,-73.94818595,26706,Subscriber,1988,1
546,2019-01-01T13:07:14Z,2019-01-01T13:16:20Z,361,Allen St & Hester St,40.71605866,-73.99190759,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,33090,Subscriber,1990,2
1156,2019-01-01T13:07:18Z,2019-01-01T13:26:35Z,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3348,Coffey St & Conover St,40.677236,-74.015665,26451,Subscriber,1956,2
1631,2019-01-01T13:07:19Z,2019-01-01T13:34:31Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,358,Christopher St & Greenwich St,40.73291553,-74.00711384,30069,Customer,1969,0
1828,2019-01-01T13:07:17Z,2019-01-01T13:37:46Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,358,Christopher St & Greenwich St,40.73291553,-74.00711384,26032,Customer,1969,0
1367,2019-01-01T13:07:20Z,2019-01-01T13:30:07Z,3515,24 Ave & 26 St,40.774591,-73.918544,3515,24 Ave & 26 St,40.774591,-73.918544,35717,Subscriber,1961,1
659,2019-01-01T13:07:27Z,2019-01-01T13:18:27Z,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3069,Lorimer St & Broadway,40.70411791,-73.94818595,26711,Customer,1987,1
687,2019-01-01T13:07:27Z,2019-01-01T13:18:55Z,461,E 20 St & 2 Ave,40.73587678,-73.98205027,301,E 2 St & Avenue B,40.72217444,-73.98368779,33098,Subscriber,1994,2
725,2019-01-01T13:07:32Z,2019-01-01T13:19:38Z,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,35285,Subscriber,1985,1
181,2019-01-01T13:07:30Z,2019-01-01T13:10:31Z,442,W 27 St & 7 Ave,40.746647,-73.993915,505,6 Ave & W 33 St,40.74901271,-73.98848395,35561,Subscriber,1956,1
1278,2019-01-01T13:07:28Z,2019-01-01T13:28:46Z,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,15014,Customer,1988,1
420,2019-01-01T13:07:28Z,2019-01-01T13:14:28Z,238,Bank St & Washington St,40.7361967,-74.00859207,254,W 11 St & 6 Ave,40.73532427,-73.99800419,35706,Subscriber,1971,1
804,2019-01-01T13:07:30Z,2019-01-01T13:20:54Z,3117,Franklin St & Dupont St,40.73564,-73.95866,3106,Driggs Ave & N Henry St,40.72325,-73.94308,29428,Subscriber,1957,2
24999,2019-01-01T13:07:35Z,2019-01-01T20:04:15Z,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3069,Lorimer St & Broadway,40.70411791,-73.94818595,32372,Customer,1980,2
640,2019-01-01T13:07:32Z,2019-01-01T13:18:13Z,492,W 33 St & 7 Ave,40.75019995,-73.99093085,509,9 Ave & W 22 St,40.7454973,-74.00197139,32266,Subscriber,1990,1
623,2019-01-01T13:07:39Z,2019-01-01T13:18:03Z,3663,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,32103,Subscriber,1961,2
478,2019-01-01T13:07:36Z,2019-01-01T13:15:34Z,307,Canal St & Rutgers St,40.71427487,-73.98990025,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,33903,Subscriber,1986,1
2684,2019-01-01T13:07:40Z,2019-01-01T13:52:25Z,3350,W 100 St & Broadway,40.7973721,-73.97041192,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20871,Customer,2000,1
1408,2019-01-01T13:07:40Z,2019-01-01T13:31:09Z,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,18174,Customer,1988,1
1026,2019-01-01T13:07:42Z,2019-01-01T13:24:49Z,3292,5 Ave & E 93 St,40.7857851,-73.957481,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,33461,Customer,1995,2
483,2019-01-01T13:07:54Z,2019-01-01T13:15:58Z,394,E 9 St & Avenue C,40.72521311,-73.97768752,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,32281,Subscriber,1984,1
2232,2019-01-01T13:07:45Z,2019-01-01T13:44:58Z,447,8 Ave & W 52 St,40.76370739,-73.9851615,362,Broadway & W 37 St,40.75172632,-73.98753523,31503,Subscriber,1990,1
790,2019-01-01T13:07:46Z,2019-01-01T13:20:57Z,3117,Franklin St & Dupont St,40.73564,-73.95866,3106,Driggs Ave & N Henry St,40.72325,-73.94308,18427,Subscriber,1992,2
572,2019-01-01T13:07:44Z,2019-01-01T13:17:16Z,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,30865,Customer,1969,0
1596,2019-01-01T13:07:49Z,2019-01-01T13:34:25Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,358,Christopher St & Greenwich St,40.73291553,-74.00711384,28596,Customer,1969,0
361,2019-01-01T13:07:49Z,2019-01-01T13:13:51Z,3106,Driggs Ave & N Henry St,40.72325,-73.94308,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,32961,Subscriber,1951,1
2434,2019-01-01T13:07:55Z,2019-01-01T13:48:30Z,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,28784,Subscriber,1987,2
951,2019-01-01T13:07:52Z,2019-01-01T13:23:43Z,3322,12 St & 4 Ave,40.668603,-73.9904394,3311,Columbia St & Kane St,40.68763155,-74.0016256,35350,Subscriber,1989,1
720,2019-01-01T13:07:59Z,2019-01-01T13:20:00Z,387,Centre St & Chambers St,40.71273266,-74.0046073,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,14585,Customer,1969,0
777,2019-01-01T13:07:57Z,2019-01-01T13:20:55Z,3315,Henry St & Degraw St,40.6847514,-73.99917254,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,32772,Subscriber,1969,0
397,2019-01-01T13:08:01Z,2019-01-01T13:14:39Z,3085,Roebling St & N 4 St,40.71469,-73.95739,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,34029,Subscriber,1990,1
1946,2019-01-01T13:08:04Z,2019-01-01T13:40:30Z,3092,Berry St & N 8 St,40.7190095,-73.95852515,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,35788,Subscriber,1991,1
164,2019-01-01T13:08:03Z,2019-01-01T13:10:48Z,392,Jay St & Tech Pl,40.695065,-73.987167,390,Duffield St & Willoughby St,40.69221589,-73.9842844,29142,Subscriber,1968,1
